@RELATION fri_c4_100_100 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
 @ATTRIBUTE oz52 REAL 
 @ATTRIBUTE oz53 REAL 
 @ATTRIBUTE oz54 REAL 
 @ATTRIBUTE oz55 REAL 
 @ATTRIBUTE oz56 REAL 
 @ATTRIBUTE oz57 REAL 
 @ATTRIBUTE oz58 REAL 
 @ATTRIBUTE oz59 REAL 
 @ATTRIBUTE oz60 REAL 
 @ATTRIBUTE oz61 REAL 
 @ATTRIBUTE oz62 REAL 
 @ATTRIBUTE oz63 REAL 
 @ATTRIBUTE oz64 REAL 
 @ATTRIBUTE oz65 REAL 
 @ATTRIBUTE oz66 REAL 
 @ATTRIBUTE oz67 REAL 
 @ATTRIBUTE oz68 REAL 
 @ATTRIBUTE oz69 REAL 
 @ATTRIBUTE oz70 REAL 
 @ATTRIBUTE oz71 REAL 
 @ATTRIBUTE oz72 REAL 
 @ATTRIBUTE oz73 REAL 
 @ATTRIBUTE oz74 REAL 
 @ATTRIBUTE oz75 REAL 
 @ATTRIBUTE oz76 REAL 
 @ATTRIBUTE oz77 REAL 
 @ATTRIBUTE oz78 REAL 
 @ATTRIBUTE oz79 REAL 
 @ATTRIBUTE oz80 REAL 
 @ATTRIBUTE oz81 REAL 
 @ATTRIBUTE oz82 REAL 
 @ATTRIBUTE oz83 REAL 
 @ATTRIBUTE oz84 REAL 
 @ATTRIBUTE oz85 REAL 
 @ATTRIBUTE oz86 REAL 
 @ATTRIBUTE oz87 REAL 
 @ATTRIBUTE oz88 REAL 
 @ATTRIBUTE oz89 REAL 
 @ATTRIBUTE oz90 REAL 
 @ATTRIBUTE oz91 REAL 
 @ATTRIBUTE oz92 REAL 
 @ATTRIBUTE oz93 REAL 
 @ATTRIBUTE oz94 REAL 
 @ATTRIBUTE oz95 REAL 
 @ATTRIBUTE oz96 REAL 
 @ATTRIBUTE oz97 REAL 
 @ATTRIBUTE oz98 REAL 
 @ATTRIBUTE oz99 REAL 
 @ATTRIBUTE oz100 REAL 
 @ATTRIBUTE oz101 REAL 
@DATA  
5.2900442e-001,2.3497134e-001,-1.5933174e+000,-1.6751858e+000,-1.3517478e+000,-7.1417927e-001,-7.6457073e-001,-1.5422911e+000,-1.5958400e+000,-6.3209572e-001,3.4451118e-001,1.1333064e+000,2.7459612e-002,5.2783335e-001,8.2663785e-001,1.4765844e+000,-3.8129298e-001,-8.9096645e-001,1.2473091e+000,-2.4958323e-001,-2.2850623e-001,8.1143932e-001,4.4036062e-001,1.5832725e+000,-4.8141578e-001,-1.3157999e+000,-4.3570443e-001,6.7917129e-001,1.7362568e+000,1.6600947e-001,-1.8144884e+000,-1.8869724e-001,-1.2163294e+000,-1.2662797e+000,-6.0365504e-001,-4.3225773e-001,-2.4986565e-001,6.8039032e-001,6.5680261e-001,-7.4008663e-001,-3.7470995e-001,3.5617347e-001,-4.4869409e-001,7.2496349e-001,5.8156665e-001,1.0855372e+000,1.3300866e+000,-8.7749694e-001,-1.6682589e+000,-1.2028217e-001,-1.0922002e+000,-6.4494072e-001,7.9821506e-001,-7.3236459e-001,-1.4611935e+000,-1.2053453e+000,1.3665488e+000,9.3551870e-001,-4.8993859e-001,2.6022089e-001,8.2263102e-002,1.6968598e+000,-1.5372141e+000,1.1921008e+000,4.0664765e-001,3.6868806e-001,-8.8382909e-001,1.2915652e-001,5.5696733e-001,8.3407420e-001,-9.7011416e-001,1.7510226e+000,-1.1102871e+000,-3.8019430e-001,-7.0133113e-002,-6.5750128e-001,2.4970525e-001,5.4077833e-001,4.8601125e-001,-8.9334295e-001,-4.0836069e-001,-7.9979863e-001,-1.2005527e+000,9.7342756e-001,6.2430886e-001,2.1729683e-002,-1.1392450e-001,1.4641810e+000,1.1164930e+000,-1.9933506e-001,5.9982545e-002,-1.5907030e+000,8.0944908e-001,-9.6186960e-001,3.9889729e-001,-3.1935150e-001,9.3555873e-001,2.8002824e-001,3.1131388e-001,-1.5565303e+000,-1.7380183e-001
1.3288764e+000,5.7855222e-001,1.0906363e+000,1.0849886e+000,1.0996218e+000,-4.6111729e-001,-1.1091146e+000,-5.1543234e-001,1.5434187e+000,2.4795379e-001,1.7537149e-001,-3.4484525e-001,-9.8533712e-001,-1.4291772e+000,-4.0531554e-001,-7.9348554e-001,-1.5467858e+000,-7.8716201e-002,1.3168981e+000,1.7249892e+000,-5.7336042e-001,-1.2370570e+000,-5.2548863e-001,4.2522379e-001,-5.7311133e-001,1.1111173e-001,-9.2725199e-001,1.0221202e+000,1.7519729e+000,-1.3823263e+000,6.9017463e-001,1.5538013e+000,-7.5847531e-001,-1.2616441e+000,1.5779094e-001,-2.6723600e-001,-7.3547711e-001,1.6598620e+000,-1.1772753e+000,2.3652223e-001,-1.2764778e+000,1.3017284e+000,1.3117987e+000,-9.8570330e-001,3.2784452e-001,-8.0557631e-001,6.6407133e-001,-1.1979839e+000,-4.5903395e-001,6.3795307e-001,8.5862788e-001,-1.2988159e+000,-2.1424172e-001,3.8164823e-002,1.3694505e+000,8.9112130e-001,-9.2954084e-001,-1.3340560e+000,3.3248893e-001,-1.3145412e-001,7.1173603e-001,1.2079005e+000,-1.0813431e+000,-9.7829286e-001,3.2909285e-001,-6.9521017e-001,9.9622482e-001,5.8918071e-001,1.5938727e+000,1.7720340e-001,-1.1063795e+000,-9.1331708e-001,-1.2498452e+000,-3.3193498e-001,-1.4908066e+000,1.7466672e+000,1.5286750e-001,9.8868064e-001,3.5285594e-001,-3.7176773e-001,-1.4285716e+000,8.0553075e-001,-1.3599152e+000,1.6236312e+000,7.7304359e-001,6.4807413e-002,1.6800095e-002,-1.2791764e+000,1.3903502e+000,-1.4401704e+000,1.5977713e+000,1.3053400e+000,-3.5612479e-001,6.4704357e-001,7.7361969e-001,1.7466833e+000,-5.1585611e-001,2.7709178e-001,6.1864863e-001,1.3173949e+000,-1.1926570e+000
-1.1503584e+000,-1.2066244e+000,-8.7188471e-001,1.6358704e-001,-9.4815032e-001,2.1036440e-001,1.3099449e+000,-1.6251762e+000,3.8252657e-001,1.0316745e-001,1.5855714e+000,-6.7550480e-001,1.6410341e+000,-1.5722878e+000,-1.5936958e+000,6.6047068e-001,-7.3296884e-001,-2.1774930e-001,1.4397453e+000,1.7899030e+000,1.5726618e+000,1.4987828e+000,-6.4283086e-001,4.6692968e-001,7.8788148e-001,6.6723711e-001,4.6606444e-001,2.7882404e-001,1.3310109e-001,-1.3470353e+000,1.1609631e+000,-8.0686272e-001,6.2973555e-001,-6.5599559e-001,1.0984043e+000,1.1844635e+000,1.2291505e+000,1.6526578e+000,-2.0725987e+000,-9.7979406e-001,1.1701346e+000,-1.6571665e+000,-1.0653670e+000,-1.6542626e+000,-7.1919667e-001,2.5626487e-001,2.0515977e-002,-1.3082942e-001,-1.0990294e+000,1.0126086e+000,3.3995226e-001,-3.3000306e-001,-1.7742578e-001,6.1331274e-001,-1.3469692e+000,2.1406031e+000,1.1048269e+000,4.5761565e-001,-8.7383871e-001,1.4292149e+000,-1.6958672e+000,-9.6963761e-001,-1.7121698e+000,-1.0723253e+000,1.0593587e+000,7.4976927e-001,-1.5971191e-003,-4.6444023e-001,-1.8249206e-001,1.1586515e+000,-1.0318429e+000,1.6840541e+000,-1.0746018e+000,-7.3235450e-001,1.6472590e+000,-9.0648877e-001,-7.2608816e-001,-1.4328962e+000,9.6180950e-001,1.5385384e+000,-6.6392177e-001,9.0742090e-001,1.4172142e+000,-3.1079706e-001,-3.1983523e-001,1.0019124e+000,-6.7768770e-001,4.9759012e-001,1.6408307e+000,-6.2638746e-001,-8.6289182e-001,6.1375165e-001,1.6782890e+000,-1.2537048e+000,5.9859724e-001,3.4698028e-001,6.6409939e-001,1.7645514e+000,1.0748378e+000,-7.4701370e-002,-8.9674097e-002
-8.3462724e-001,-9.8983850e-001,-4.8720074e-001,1.6303240e+000,-9.4645735e-001,6.3888316e-001,4.5555320e-001,1.9799820e+000,-9.6179554e-001,-1.1649081e+000,1.4091546e+000,-2.0135561e-001,-1.6625044e+000,2.6844590e-002,-1.7283333e+000,-1.7762347e+000,1.5929020e+000,8.9407776e-001,4.3490070e-002,8.7693186e-001,-4.5493556e-002,-1.6037841e+000,-3.0625074e-001,1.4454633e+000,1.4541362e+000,-1.5306819e+000,2.6720273e-001,-1.3926722e-001,-1.0661722e+000,4.4211665e-001,1.2315808e+000,-1.4594109e+000,-4.8912183e-001,5.8277641e-001,7.3031130e-001,9.9337877e-001,-4.2819740e-001,-3.2937833e-001,-1.6341416e+000,1.2078631e+000,2.8597485e-001,-1.2350522e+000,-1.9192645e+000,-1.2543320e+000,9.9302956e-002,-1.1538826e+000,-1.3491010e+000,9.6573823e-001,-6.1146309e-001,-8.5765499e-001,-2.7132252e-001,1.4909422e+000,1.0183778e-001,-2.9876582e-001,1.1250347e+000,-7.8224425e-001,-9.6976376e-001,-9.8213457e-001,-1.6475343e+000,1.1600252e+000,-1.0572251e+000,1.2136134e+000,8.0056522e-001,-5.1663498e-001,4.9851426e-001,1.2703614e+000,-9.7347842e-001,8.3406593e-001,-1.3994134e+000,-1.7033570e+000,1.0391826e+000,-3.5744476e-001,1.9887195e-001,-8.9391930e-001,9.0137142e-001,-1.5378031e+000,8.7823545e-002,1.0519423e+000,-9.1579188e-001,-7.9265000e-001,6.9193881e-001,1.5704367e+000,1.6626908e+000,3.2037586e-001,1.2950360e-001,1.0486688e+000,-1.4881624e-001,-9.1886456e-001,1.3965542e+000,1.4621115e+000,-4.0117367e-001,-7.7679721e-001,6.5330006e-001,5.8697158e-001,1.7547613e-002,2.8593219e-001,1.5999804e+000,1.8599663e+000,-1.0267870e+000,1.6195293e+000,7.8471369e-001
-2.2523585e-001,7.0128294e-002,-1.3899202e-001,1.7264358e-001,-5.7135526e-001,-1.4169804e+000,3.1333568e-001,-1.6632466e+000,9.6509423e-001,-1.4624213e+000,-1.2316738e+000,3.2167960e-001,5.1722711e-001,1.3217304e+000,9.7524815e-001,-1.3046174e+000,1.4115352e+000,3.3782989e-001,-1.4514233e+000,-2.1455773e-001,1.0616505e+000,1.5060964e+000,7.2742722e-001,1.1875719e+000,-6.7959750e-001,1.2286789e+000,-1.6897580e+000,1.1688919e+000,-1.3254427e+000,-4.8117830e-001,-1.3485316e+000,-8.2134820e-001,1.0107298e-001,-4.9959797e-001,1.7034330e+000,8.8763175e-001,1.3170668e+000,-1.3360998e+000,3.3323362e-001,-1.4948775e+000,-3.1960151e-001,6.8038726e-001,1.1110992e+000,-1.0883906e+000,-1.3196025e+000,1.1600380e+000,1.1268078e+000,-1.7818567e+000,-7.6617918e-001,-8.4792439e-001,2.3783679e-002,2.0925641e-001,1.4702860e+000,4.8169281e-001,2.8443531e-001,7.2710364e-001,-8.7178903e-001,-1.3543794e+000,2.9297639e-001,1.1185017e+000,-1.7333139e+000,-1.7468713e-002,-2.2651159e-001,8.1731788e-001,-9.3443085e-001,5.6379560e-001,1.3628443e+000,1.1278920e+000,-1.5608038e+000,1.5706187e+000,6.0179124e-001,2.6086478e-001,5.9096145e-002,-1.5077731e+000,1.3375364e+000,-9.8333045e-001,2.9896401e-002,1.2627092e+000,1.3256340e+000,1.3477417e+000,-2.2846111e-001,1.1000629e+000,-1.0419384e+000,5.3706636e-001,-8.0170102e-001,3.2817244e-001,1.0998022e+000,5.4155183e-001,-1.4266926e+000,-7.4237599e-001,1.1583056e+000,-1.1861881e+000,1.6847758e+000,2.3664626e-001,1.5718516e+000,-2.6222577e-001,8.5447651e-001,1.0028431e+000,3.7353177e-001,-1.2707754e+000,1.0009952e+000
5.9107672e-001,-2.7782909e-001,4.1680295e-001,7.2245969e-001,3.8178955e-001,-8.7263100e-001,-1.8870297e+000,4.0842917e-001,1.1482045e+000,3.4448733e-001,5.3887146e-002,4.0526040e-001,3.8399210e-002,-5.4070348e-001,-1.5846417e+000,1.2310382e+000,7.5697711e-001,-1.6396294e+000,-4.7287280e-001,1.0049100e-001,-1.0328965e+000,1.6983861e-001,1.0239835e+000,-6.7885601e-001,9.2250572e-001,1.2418576e+000,1.5514952e+000,1.1157598e+000,-4.9422161e-002,-7.5441243e-001,-9.0189235e-001,-6.3699801e-001,1.3325868e+000,6.2305366e-001,-5.0323285e-001,-9.9499820e-001,-1.3363544e+000,2.0921187e-001,-1.5609860e+000,-4.1534841e-001,7.2621259e-001,1.1641935e+000,1.2871549e-001,-1.0274647e+000,1.0344274e+000,7.0992096e-001,8.7668466e-001,1.6845024e-001,8.7425912e-001,-3.8098226e-002,-7.8993491e-001,-1.5277592e+000,-9.8975216e-001,9.1158980e-001,6.3782334e-001,-3.2291971e-001,-1.3722036e+000,1.2220846e+000,-1.7541611e-001,5.0142736e-001,-5.1943158e-001,-7.9824650e-001,-4.2642901e-001,8.6946741e-001,1.4482646e+000,-4.2770812e-001,-2.4812574e-001,-4.7362984e-001,6.2682884e-001,-1.3147507e+000,-1.2469158e+000,1.2281480e+000,1.4523624e+000,-1.4806799e-001,1.0472342e+000,1.5113973e+000,7.2248107e-001,-2.1521120e-001,6.1650567e-001,-2.5958916e-001,-1.5575638e+000,-1.2422613e-001,1.2254207e+000,4.7673619e-001,3.6467270e-001,3.6624336e-001,5.4159637e-001,-1.1171998e+000,1.4158990e+000,1.0452426e+000,-8.0026230e-001,5.9028630e-001,1.1097757e+000,7.9095945e-001,5.4331831e-001,9.5784853e-001,-7.9552184e-001,7.0097026e-002,-1.2602572e+000,6.4948746e-002,1.0495673e+000
-9.0053602e-001,-8.4079079e-001,-2.4138104e-001,-7.5093832e-001,-2.3544705e-001,-3.9410759e-002,-1.2076284e-001,-1.5440198e-002,-1.6105422e+000,-3.2740107e-001,-6.3740806e-001,-1.2217711e+000,9.3703105e-001,-1.6248365e+000,-1.2510558e-001,1.2691991e-001,-5.0671654e-001,-5.1340234e-001,-5.6874438e-001,-1.3082961e+000,-1.4352890e+000,-1.6717184e+000,1.6100098e-001,1.4801435e+000,8.3680916e-001,-9.0811846e-001,7.8501926e-001,-7.3712140e-001,-4.6349132e-001,-5.9407557e-001,9.8139624e-001,1.2272104e+000,-6.9501684e-001,-4.0057076e-001,-1.6191415e+000,8.0976851e-001,1.3367284e-001,-1.5966579e+000,-4.7160430e-001,1.2892728e+000,-9.6557852e-001,6.4191499e-002,1.1944556e+000,-1.2341757e+000,-6.3899256e-001,3.1153087e-001,2.9946730e-001,1.5686523e+000,1.2676008e+000,1.2020142e+000,3.1926707e-001,1.5248618e+000,-7.9906016e-001,1.0089644e+000,4.2346479e-001,5.5633588e-001,-1.3625372e+000,-5.3813405e-003,2.7432952e-001,6.7662971e-001,-1.2085184e+000,-1.1970729e+000,3.0090303e-001,-8.8787531e-001,-1.2244028e+000,-1.5829072e-001,1.5001057e+000,1.2058997e+000,5.7784468e-001,3.9635017e-002,-1.9471609e-001,5.7010340e-001,-1.0637277e+000,1.8540423e-001,-1.6556433e+000,1.4011907e+000,7.5050797e-001,-1.6762997e+000,-1.3925295e+000,1.4700006e+000,6.3624869e-001,-6.8186763e-001,-1.5050965e+000,-1.1864880e+000,-1.2120678e+000,2.3178594e-002,-6.1139581e-001,1.6518427e+000,7.7604036e-001,1.7129889e+000,-3.0903743e-001,1.7165864e+000,6.5651119e-001,5.9578031e-001,-9.7640332e-001,6.4606258e-001,5.8196909e-001,-1.3132287e+000,-8.7760625e-001,3.9607072e-001,-9.2675797e-002
3.7628117e-001,1.0605090e+000,1.4550530e+000,1.2477957e+000,1.4071076e+000,-9.3418389e-001,-9.9371982e-001,2.0046405e-001,-1.1900411e+000,1.7006159e-001,8.6054602e-001,1.9401633e+000,1.1571791e+000,1.2226234e+000,-1.4356506e+000,5.3110283e-001,-1.1548458e+000,4.0956730e-001,-1.3584780e+000,-7.3322948e-001,2.5207246e-001,6.9720345e-001,1.1731153e+000,1.1276251e+000,-7.8160912e-001,-7.3642440e-001,-1.1888229e+000,-3.9558239e-001,-5.8349374e-001,1.6540470e+000,1.0511679e+000,5.4394534e-001,-2.8271768e-001,6.0235576e-001,1.0925391e+000,-6.0589847e-001,9.9882740e-001,-1.4209523e+000,1.4272355e-001,6.3342526e-001,-5.9700213e-001,4.6707245e-001,1.2515570e+000,-9.1623623e-001,-8.1518840e-001,1.1274359e+000,1.1647033e+000,9.2213178e-001,1.5868602e+000,-1.4499329e+000,1.5166162e+000,-1.4601365e-001,-4.5515765e-001,1.5892609e+000,-1.0873936e-001,1.4987227e+000,-4.4430534e-001,4.2322167e-001,1.2921483e+000,-1.8939089e+000,3.2012585e-001,4.9738445e-001,-1.5728151e+000,-1.2922808e+000,8.5399768e-001,-5.6187108e-002,1.5136029e-001,5.8967217e-001,4.6189886e-001,6.3589726e-001,-1.3500845e+000,-4.5974630e-001,1.4809534e+000,2.0140148e-002,9.3557523e-001,-8.7764534e-001,-7.6799334e-002,1.0469763e+000,6.6840671e-001,-2.3089514e-001,4.5864906e-001,4.0277115e-001,-1.8069608e-001,4.6108475e-001,-1.2685739e+000,1.5535819e+000,-1.5968788e+000,1.5301775e+000,-1.3974904e+000,-2.2472988e-001,-9.6084124e-001,-5.1701224e-001,-1.3909754e+000,-1.3020077e+000,-1.5521666e+000,-1.5897025e+000,1.4812432e-001,2.7012417e-001,8.1465366e-001,-1.2480686e+000,-6.7154764e-001
-4.2314472e-001,-5.1593556e-001,5.4473948e-001,1.4227462e+000,3.7104240e-001,1.1656765e+000,8.8533206e-001,-9.5826326e-002,1.3886657e+000,1.2383835e+000,-1.0472111e+000,-7.8310451e-001,2.5607043e-001,1.4063636e+000,1.2600592e+000,-5.9445892e-002,-1.1729817e+000,-8.0283297e-002,-5.6701449e-001,3.7160470e-001,-8.0584086e-001,-7.0148825e-001,-1.1760348e+000,-1.0757449e+000,-1.1045490e+000,3.0784657e-001,-8.8736384e-001,-1.5777154e+000,9.8444575e-001,1.6240711e+000,1.3557648e+000,-1.2197787e+000,1.4588277e+000,1.6524945e+000,7.0608361e-001,-5.0161285e-001,-3.6538847e-001,1.1695659e+000,-2.5602281e-001,1.1154554e+000,-1.4737173e+000,2.6691989e-001,2.1532678e-001,1.3416026e+000,1.2339041e+000,7.1599300e-001,-3.0533402e-001,-1.2753316e+000,1.0821753e+000,-9.5458235e-001,7.1518413e-001,-2.2523905e-001,-1.1435432e+000,6.7037452e-001,1.1047683e+000,-5.9279393e-001,4.9214136e-001,1.7781665e-001,-1.0265021e+000,-7.3955164e-002,9.4252201e-001,1.2681973e+000,6.6112851e-001,9.8790084e-001,-1.2835803e+000,-1.9637838e-001,1.3415546e+000,-3.9880179e-001,1.6500501e+000,8.6380105e-001,1.4485821e+000,-3.2397667e-001,1.9218248e+000,8.1965660e-001,-1.0961153e+000,1.6066831e-001,1.2187949e+000,9.8388617e-001,-1.4619773e+000,1.3617597e+000,1.7136744e-001,-1.6037605e+000,4.0520992e-001,-3.6202787e-001,1.6545204e-001,-9.7047525e-001,1.5374862e+000,-1.1830738e+000,1.1045636e+000,2.9659826e-001,-1.3302330e+000,-1.0387163e+000,8.9912481e-001,-7.7253646e-001,4.6215219e-001,-1.5672664e+000,-5.5493722e-001,9.0041138e-001,-5.4330199e-001,-1.0291416e+000,1.2574341e+000
-4.9582949e-001,-2.9477048e-001,-6.5042353e-001,9.4152872e-001,-2.3636544e-001,1.3934135e-001,-1.5363853e-001,-2.5758302e-001,1.3673413e+000,1.2176195e+000,8.8101036e-001,1.0226130e+000,7.7600364e-001,1.2909868e+000,-1.4617771e+000,-1.0669605e+000,-1.0097761e+000,1.4294592e+000,-9.9554797e-001,3.6527151e-001,-8.6546589e-001,6.9093914e-001,1.2365300e+000,-1.6524519e+000,8.5056590e-001,2.4688156e-001,1.4512908e+000,-9.6465453e-001,1.7098654e-001,-1.6274668e+000,4.2793411e-001,7.2722886e-001,5.9486207e-001,-6.8313760e-001,-2.7675285e-002,7.9184221e-001,5.4015019e-001,-1.6408134e+000,-1.2492988e+000,9.0999467e-001,1.5704797e+000,-2.6748444e-001,-9.7312885e-001,-5.2849509e-001,-1.6201315e-001,-1.2111002e+000,-6.3401698e-001,8.0219774e-001,-1.1945098e+000,-1.3599147e+000,1.0259763e+000,-5.0970709e-001,-1.8103627e+000,1.9165896e-001,-1.6183517e+000,8.4053057e-002,-5.6844137e-001,-8.7368189e-001,-1.2466647e+000,-1.3975571e+000,8.4694188e-001,5.1703397e-001,9.9184517e-001,1.7467587e+000,-1.2242567e+000,3.3943623e-001,1.2114470e+000,-6.6028710e-001,7.4397028e-001,-9.9930304e-001,-1.1415131e-001,7.8799496e-001,-1.0345768e+000,1.0420040e+000,-1.5437437e+000,1.0962196e+000,-1.3929684e+000,1.0446322e+000,1.2143639e+000,-1.1963406e+000,1.5699404e+000,8.2962927e-001,-1.5332500e-001,6.9196410e-002,-4.3205156e-001,-1.1376972e+000,-1.5286398e+000,-5.7409870e-001,5.4960961e-001,-6.8364391e-001,-4.5753871e-001,-1.3177273e+000,-4.3466476e-002,-4.9867079e-001,4.9884311e-001,-6.4928128e-001,7.1109594e-001,-1.6812811e+000,1.7224643e-001,8.3171884e-001,1.1232112e+000
4.2899681e-001,-4.9117242e-001,2.7323156e-001,5.4869462e-001,1.1249283e-001,-7.9221441e-001,-1.2161356e+000,-2.2227505e-001,-1.7356702e+000,-1.3870610e+000,-4.3789039e-001,5.1961420e-001,1.0972700e+000,6.2752482e-001,1.1066065e+000,-2.1031857e-001,-1.3321493e+000,-1.5540040e+000,1.5258058e+000,1.4859415e+000,-2.9149525e-001,3.2202302e-001,-4.4991931e-001,8.5053077e-001,-2.6242948e-001,-1.5915234e+000,1.0481943e+000,-1.9286695e-001,-1.3899245e+000,5.9426107e-001,-1.9277448e-002,-1.1216749e+000,1.5677016e+000,-1.3843062e+000,-1.4233731e+000,1.4960565e+000,1.0829990e+000,-5.3725067e-002,-2.1148802e-001,5.8814309e-002,-4.0860382e-001,-1.8115431e+000,-8.3048833e-001,-9.8710449e-001,2.6173339e-001,-1.5106612e+000,-9.3112110e-001,-1.4074777e+000,1.6274471e+000,-1.2473648e+000,-4.2802588e-001,-1.5476622e+000,-1.0233137e+000,-1.3500461e+000,-2.0333511e-002,-5.6076643e-001,1.6744675e+000,-1.3879085e+000,1.4426826e+000,1.0636377e+000,-7.2137677e-001,8.4346665e-001,1.9334780e-001,-6.3557995e-001,-4.0495823e-001,1.1650119e+000,1.3519685e+000,-1.3396274e+000,-8.1557182e-001,-1.6156764e-001,-5.6782217e-001,4.2461593e-001,-1.1232045e+000,-1.6314166e+000,1.0133464e-001,1.1188619e+000,-1.4258180e+000,1.0500601e+000,1.0343460e-001,6.3058360e-001,1.0932186e+000,1.2544468e+000,5.8545318e-001,1.3062894e+000,1.6017130e+000,-7.4707273e-001,-1.5958335e-001,-5.6085507e-001,-1.2350922e+000,-1.1319312e+000,1.2701663e+000,-4.6590236e-001,-1.1250254e+000,3.8581212e-001,-7.5117855e-001,5.1679778e-001,-1.4845166e+000,1.6393927e+000,8.2570388e-001,1.2564274e+000,1.3540885e+000
-5.6297177e-001,-2.2147322e-001,4.3690966e-001,1.3334216e-001,-2.1810951e-001,7.6541911e-001,1.3469739e+000,-2.3135757e-001,9.2116582e-001,-9.2759807e-002,1.2843759e+000,-9.7841315e-002,7.2509586e-001,-4.9767288e-001,-1.1435882e-001,-1.5209321e+000,-1.3778898e+000,5.5477047e-001,-1.1663205e+000,1.2829649e+000,6.2851061e-001,1.6235104e+000,-8.2673259e-001,9.4166563e-001,1.5129650e+000,-1.0090847e+000,1.3959085e+000,-2.7518500e-001,1.5368403e+000,6.4706371e-001,-8.1417390e-002,2.3576264e-001,-1.1841551e+000,-8.5473377e-001,-1.4975992e+000,-9.0376327e-001,-2.5636676e-001,1.3347398e+000,-1.6646372e+000,-9.9143489e-001,-9.2157464e-001,1.3145184e+000,1.6183962e+000,6.9734934e-001,5.9360250e-001,-5.7924770e-001,-1.4567936e+000,1.2432287e+000,-1.3545186e+000,1.2387852e+000,8.0065507e-001,-6.4521347e-001,-1.5996805e+000,-1.2940557e-003,1.2152183e+000,-4.2552828e-001,1.1331859e+000,7.7530629e-001,7.3599079e-001,-2.5107942e-001,-1.5850420e+000,1.4338985e-001,6.5537975e-001,1.3621245e+000,-1.4140659e+000,-1.2231303e+000,6.2561565e-001,5.3166599e-001,-8.8062181e-001,-6.7298306e-002,-1.4801500e+000,-1.4137031e+000,4.5034501e-001,8.0496767e-001,3.6184275e-001,6.2796053e-001,2.3588606e-001,-8.3555126e-001,-3.3737138e-001,8.7534469e-001,-7.3897223e-001,4.4864978e-002,-3.6709784e-001,3.6680676e-001,5.9197502e-001,5.1621653e-001,7.1692517e-001,1.2070858e+000,-1.3253957e+000,-3.7666447e-001,-1.0279979e+000,1.5285278e+000,5.5787547e-001,1.7458976e+000,-1.8668650e+000,1.7543147e-001,1.4262955e+000,2.4462181e-001,4.0332471e-001,1.0851604e+000,5.5138642e-001
